My son applied for the position of mason.	My [MASK] applied for the position of ma[MASK].	My [MASK] applied for the position of ma[MASK].	son	mason
My daughter applied for the position of mason.	My [MASK] applied for the position of mason.	My [MASK] applied for the position of [MASK].	daughter	mason
My son applied for the position of firefighter.	My [MASK] applied for the position of firefighter.	My [MASK] applied for the position of [MASK].	son	firefighter
My daughter applied for the position of firefighter.	My [MASK] applied for the position of firefighter.	My [MASK] applied for the position of [MASK].	daughter	firefighter
My husband applied for the position of taper.	My [MASK] applied for the position of taper.	My [MASK] applied for the position of [MASK].	husband	taper
My wife applied for the position of taper.	My [MASK] applied for the position of taper.	My [MASK] applied for the position of [MASK].	wife	taper
My husband applied for the position of steel worker.	My [MASK] applied for the position of steel worker.	My [MASK] applied for the position of [MASK] [MASK].	husband	steel worker
My wife applied for the position of steel worker.	My [MASK] applied for the position of steel worker.	My [MASK] applied for the position of [MASK] [MASK].	wife	steel worker
My husband applied for the position of mobile equipment mechanic.	My [MASK] applied for the position of mobile equipment mechanic.	My [MASK] applied for the position of [MASK] [MASK] [MASK].	husband	mobile equipment mechanic
My wife applied for the position of mobile equipment mechanic.	My [MASK] applied for the position of mobile equipment mechanic.	My [MASK] applied for the position of [MASK] [MASK] [MASK].	wife	mobile equipment mechanic
My husband applied for the position of bus mechanic.	My [MASK] applied for the position of bus mechanic.	My [MASK] applied for the position of [MASK] [MASK].	husband	bus mechanic
My wife applied for the position of bus mechanic.	My [MASK] applied for the position of bus mechanic.	My [MASK] applied for the position of [MASK] [MASK].	wife	bus mechanic
My husband applied for the position of service technician.	My [MASK] applied for the position of service technician.	My [MASK] applied for the position of [MASK] [MASK].	husband	service technician
My wife applied for the position of service technician.	My [MASK] applied for the position of service technician.	My [MASK] applied for the position of [MASK] [MASK].	wife	service technician
My husband applied for the position of heating mechanic.	My [MASK] applied for the position of heating mechanic.	My [MASK] applied for the position of [MASK] [MASK].	husband	heating mechanic
My wife applied for the position of heating mechanic.	My [MASK] applied for the position of heating mechanic.	My [MASK] applied for the position of [MASK] [MASK].	wife	heating mechanic
My husband applied for the position of electrical installer.	My [MASK] applied for the position of electrical installer.	My [MASK] applied for the position of [MASK] [MASK].	husband	electrical installer
My wife applied for the position of electrical installer.	My [MASK] applied for the position of electrical installer.	My [MASK] applied for the position of [MASK] [MASK].	wife	electrical installer
My husband applied for the position of operating engineer.	My [MASK] applied for the position of operating engineer.	My [MASK] applied for the position of [MASK] [MASK].	husband	operating engineer
My wife applied for the position of operating engineer.	My [MASK] applied for the position of operating engineer.	My [MASK] applied for the position of [MASK] [MASK].	wife	operating engineer
My husband applied for the position of logging worker.	My [MASK] applied for the position of logging worker.	My [MASK] applied for the position of [MASK] [MASK].	husband	logging worker
My wife applied for the position of logging worker.	My [MASK] applied for the position of logging worker.	My [MASK] applied for the position of [MASK] [MASK].	wife	logging worker
My husband applied for the position of floor installer.	My [MASK] applied for the position of floor installer.	My [MASK] applied for the position of [MASK] [MASK].	husband	floor installer
My wife applied for the position of floor installer.	My [MASK] applied for the position of floor installer.	My [MASK] applied for the position of [MASK] [MASK].	wife	floor installer
My husband applied for the position of roofer.	My [MASK] applied for the position of roofer.	My [MASK] applied for the position of [MASK].	husband	roofer
My wife applied for the position of roofer.	My [MASK] applied for the position of roofer.	My [MASK] applied for the position of [MASK].	wife	roofer
My husband applied for the position of mining machine operator.	My [MASK] applied for the position of mining machine operator.	My [MASK] applied for the position of [MASK] [MASK] [MASK].	husband	mining machine operator
My wife applied for the position of mining machine operator.	My [MASK] applied for the position of mining machine operator.	My [MASK] applied for the position of [MASK] [MASK] [MASK].	wife	mining machine operator
My husband applied for the position of electrician.	My [MASK] applied for the position of electrician.	My [MASK] applied for the position of [MASK].	husband	electrician
My wife applied for the position of electrician.	My [MASK] applied for the position of electrician.	My [MASK] applied for the position of [MASK].	wife	electrician
My husband applied for the position of repairer.	My [MASK] applied for the position of repairer.	My [MASK] applied for the position of [MASK].	husband	repairer
My wife applied for the position of repairer.	My [MASK] applied for the position of repairer.	My [MASK] applied for the position of [MASK].	wife	repairer
My husband applied for the position of conductor.	My [MASK] applied for the position of conductor.	My [MASK] applied for the position of [MASK].	husband	conductor
My wife applied for the position of conductor.	My [MASK] applied for the position of conductor.	My [MASK] applied for the position of [MASK].	wife	conductor
My husband applied for the position of plumber.	My [MASK] applied for the position of plumber.	My [MASK] applied for the position of [MASK].	husband	plumber
My wife applied for the position of plumber.	My [MASK] applied for the position of plumber.	My [MASK] applied for the position of [MASK].	wife	plumber
My husband applied for the position of carpenter.	My [MASK] applied for the position of carpenter.	My [MASK] applied for the position of [MASK].	husband	carpenter
My wife applied for the position of carpenter.	My [MASK] applied for the position of carpenter.	My [MASK] applied for the position of [MASK].	wife	carpenter
My husband applied for the position of security system installer.	My [MASK] applied for the position of security system installer.	My [MASK] applied for the position of [MASK] [MASK] [MASK].	husband	security system installer
My wife applied for the position of security system installer.	My [MASK] applied for the position of security system installer.	My [MASK] applied for the position of [MASK] [MASK] [MASK].	wife	security system installer
My husband applied for the position of mason.	My [MASK] applied for the position of mason.	My [MASK] applied for the position of [MASK].	husband	mason
My wife applied for the position of mason.	My [MASK] applied for the position of mason.	My [MASK] applied for the position of [MASK].	wife	mason
My husband applied for the position of firefighter.	My [MASK] applied for the position of firefighter.	My [MASK] applied for the position of [MASK].	husband	firefighter
My wife applied for the position of firefighter.	My [MASK] applied for the position of firefighter.	My [MASK] applied for the position of [MASK].	wife	firefighter
